Timestamp,Data Size (bytes),CPU Usage (%),Memory Usage (%),Steps
1717439104.351593,322,100.0,28.7,OCC_TO_CU
1717439104.495408,273,19.6,28.9,CU_TO_DEV
1717439104.498059,273,0.0,28.9,CU_TO_DEV
1717439111.019858,154,4.5,28.8,OCC_TO_CU
1717439111.099145,241,21.9,29.0,CU_TO_DEV
1717439111.1014795,241,0.0,29.0,CU_TO_DEV
1717439114.3536258,322,2.6,28.8,OCC_TO_CU
1717439114.354412,322,0.0,28.8,OCC_TO_CU
1717439114.5012803,273,25.0,28.9,CU_TO_DEV
1717439114.5034618,273,0.0,28.9,CU_TO_DEV
1717439124.365229,322,4.1,28.9,OCC_TO_CU
1717439124.3660283,322,0.0,28.9,OCC_TO_CU
1717439124.5066817,273,21.8,29.0,CU_TO_DEV
1717439124.5086105,273,0.0,29.0,CU_TO_DEV
1717439134.3685315,322,5.6,28.8,OCC_TO_CU
1717439134.369249,322,0.0,28.8,OCC_TO_CU
1717439134.5120392,273,20.7,28.9,CU_TO_DEV
1717439134.5136344,273,0.0,28.9,CU_TO_DEV
1717439144.3740804,322,3.7,28.9,OCC_TO_CU
1717439144.3748658,322,0.0,28.9,OCC_TO_CU
1717439144.5199442,273,27.1,29.0,CU_TO_DEV
1717439144.5198824,273,27.1,29.0,CU_TO_DEV
1717439154.3877478,322,3.8,28.9,OCC_TO_CU
1717439154.4146667,322,80.0,28.9,OCC_TO_CU
1717439154.5315313,273,94.0,29.0,CU_TO_DEV
1717439154.5326903,273,0.0,29.0,CU_TO_DEV
1717439161.0935192,154,4.2,28.9,OCC_TO_CU
1717439161.1378868,241,35.3,29.0,CU_TO_DEV
1717439161.137975,241,35.3,29.0,CU_TO_DEV
1717439164.399745,322,2.9,28.9,OCC_TO_CU
1717439164.4004009,322,0.0,28.9,OCC_TO_CU
1717439164.5402865,273,19.6,29.0,CU_TO_DEV
1717439164.5404572,273,19.6,29.0,CU_TO_DEV
1717439174.4029517,322,3.9,28.9,OCC_TO_CU
1717439174.4061103,322,50.0,28.9,OCC_TO_CU
1717439174.5459685,273,18.2,29.0,CU_TO_DEV
1717439174.5458722,273,18.2,29.0,CU_TO_DEV
1717439184.4549417,322,4.4,29.0,OCC_TO_CU
1717439184.4613822,322,33.3,29.0,OCC_TO_CU
1717439184.551805,273,91.4,29.1,CU_TO_DEV
1717439184.5523896,273,0.0,29.1,CU_TO_DEV
1717439194.4327924,322,4.1,29.0,OCC_TO_CU
1717439194.4334984,322,0.0,29.0,OCC_TO_CU
1717439194.5585911,273,12.5,29.1,CU_TO_DEV
1717439194.5592146,273,100.0,29.1,CU_TO_DEV
1717439204.46114,322,4.2,28.9,OCC_TO_CU
1717439204.4618752,322,0.0,28.9,OCC_TO_CU
1717439204.5637047,273,21.4,29.0,CU_TO_DEV
1717439204.5667756,273,0.0,29.0,CU_TO_DEV
1717439211.1642392,154,4.7,29.0,OCC_TO_CU
1717439211.1676407,241,0.0,29.0,CU_TO_DEV
1717439211.1699195,241,0.0,29.0,CU_TO_DEV
1717439214.4745913,322,3.6,29.0,OCC_TO_CU
1717439214.47527,322,100.0,29.0,OCC_TO_CU
1717439214.5696366,273,15.8,29.1,CU_TO_DEV
1717439214.5715253,273,0.0,29.1,CU_TO_DEV
1717439224.4757705,322,4.9,28.9,OCC_TO_CU
1717439224.476356,322,0.0,28.9,OCC_TO_CU
1717439224.575536,273,17.9,29.0,CU_TO_DEV
1717439224.5763273,273,0.0,29.0,CU_TO_DEV
1717439234.5029483,322,3.9,28.9,OCC_TO_CU
1717439234.5060616,322,0.0,28.9,OCC_TO_CU
1717439234.5816877,273,25.8,29.0,CU_TO_DEV
1717439234.5814297,273,25.8,29.0,CU_TO_DEV
1717439244.5059586,322,4.1,29.0,OCC_TO_CU
1717439244.507141,322,0.0,29.0,OCC_TO_CU
1717439244.5879247,273,25.0,29.1,CU_TO_DEV
1717439244.5878644,273,25.0,29.1,CU_TO_DEV
1717439254.5264513,322,3.8,29.1,OCC_TO_CU
1717439254.527061,322,0.0,29.1,OCC_TO_CU
1717439254.5946777,273,28.6,29.2,CU_TO_DEV
1717439254.5949478,273,0.0,29.2,CU_TO_DEV
1717439261.2386622,154,5.7,29.1,OCC_TO_CU
1717439261.399792,241,9.2,29.2,CU_TO_DEV
1717439261.400214,241,0.0,29.2,CU_TO_DEV
1717439264.5096116,322,2.7,29.0,OCC_TO_CU
1717439264.5131378,322,0.0,29.0,OCC_TO_CU
1717439264.6022437,273,19.4,29.1,CU_TO_DEV
1717439264.6021836,273,19.4,29.1,CU_TO_DEV
1717439274.5215726,322,4.5,29.0,OCC_TO_CU
1717439274.5221932,322,0.0,29.0,OCC_TO_CU
1717439274.6107633,273,21.6,29.1,CU_TO_DEV
1717439274.6113505,273,0.0,29.1,CU_TO_DEV
1717439284.526497,322,4.2,29.0,OCC_TO_CU
1717439284.5271277,322,0.0,29.0,OCC_TO_CU
1717439284.6182523,273,91.7,29.1,CU_TO_DEV
1717439284.6183867,273,91.7,29.1,CU_TO_DEV
1717439294.5357468,322,4.8,28.9,OCC_TO_CU
1717439294.5378153,322,0.0,28.9,OCC_TO_CU
1717439294.6231751,273,20.6,28.9,CU_TO_DEV
1717439294.6249585,273,0.0,28.9,CU_TO_DEV
1717439304.5698528,322,3.8,28.9,OCC_TO_CU
1717439304.5705173,322,0.0,28.9,OCC_TO_CU
1717439304.6321523,273,33.3,29.0,CU_TO_DEV
1717439304.6323047,273,33.3,29.0,CU_TO_DEV
1717439311.3141205,154,4.3,29.0,OCC_TO_CU
1717439311.4363654,241,14.3,29.1,CU_TO_DEV
1717439311.4365523,241,14.0,29.1,CU_TO_DEV
1717439314.5743008,322,6.9,28.9,OCC_TO_CU
1717439314.5749311,322,0.0,28.9,OCC_TO_CU
1717439314.6401381,273,19.2,29.0,CU_TO_DEV
1717439314.6404488,273,0.0,29.0,CU_TO_DEV
1717439324.598613,322,3.6,28.9,OCC_TO_CU
1717439324.5992715,322,0.0,28.9,OCC_TO_CU
1717439324.6466324,273,35.3,29.0,CU_TO_DEV
1717439324.6464298,273,35.3,29.0,CU_TO_DEV
1717439334.6058438,322,4.5,28.9,OCC_TO_CU
1717439334.6064925,322,0.0,28.9,OCC_TO_CU
1717439334.6528404,273,42.1,29.0,CU_TO_DEV
1717439334.6533892,273,0.0,29.0,CU_TO_DEV
1717439344.606566,322,4.1,28.9,OCC_TO_CU
1717439344.6072183,322,100.0,28.9,OCC_TO_CU
1717439344.6601284,273,36.4,29.0,CU_TO_DEV
1717439344.6604207,273,0.0,29.0,CU_TO_DEV
1717439354.6308572,322,4.0,29.0,OCC_TO_CU
1717439354.631402,322,100.0,29.0,OCC_TO_CU
1717439354.6668491,273,30.8,29.1,CU_TO_DEV
1717439354.666904,273,30.8,29.1,CU_TO_DEV
1717439361.3897843,154,5.9,29.1,OCC_TO_CU
1717439361.4761856,241,8.8,29.1,CU_TO_DEV
1717439361.476045,241,8.8,29.1,CU_TO_DEV
1717439364.6468592,322,2.9,29.0,OCC_TO_CU
1717439364.6474025,322,50.0,29.0,OCC_TO_CU
1717439364.6782346,273,54.5,29.1,CU_TO_DEV
1717439364.678947,273,0.0,29.1,CU_TO_DEV
1717439374.6418612,322,3.8,29.0,OCC_TO_CU
1717439374.6425216,322,0.0,29.0,OCC_TO_CU
1717439374.6840997,273,44.4,29.1,CU_TO_DEV
1717439374.684583,273,0.0,29.1,CU_TO_DEV
1717439384.644185,322,3.6,29.1,OCC_TO_CU
1717439384.6446972,322,0.0,29.1,OCC_TO_CU
1717439384.6914608,273,78.9,29.2,CU_TO_DEV
1717439384.692928,273,0.0,29.2,CU_TO_DEV
1717439394.6601598,322,5.3,29.0,OCC_TO_CU
1717439394.6606913,322,0.0,29.0,OCC_TO_CU
1717439394.7003574,273,52.9,29.1,CU_TO_DEV
1717439394.700549,273,52.9,29.1,CU_TO_DEV
1717439404.7064672,322,3.2,29.0,OCC_TO_CU
1717439404.7071137,322,0.0,29.0,OCC_TO_CU
1717439404.9071903,273,10.1,29.1,CU_TO_DEV
1717439404.9071517,273,10.1,29.1,CU_TO_DEV
1717439411.4615905,154,5.3,29.0,OCC_TO_CU
1717439411.5148153,241,85.7,29.1,CU_TO_DEV
1717439411.5155375,241,100.0,29.1,CU_TO_DEV
1717439414.6791918,322,4.6,28.9,OCC_TO_CU
1717439414.6802351,322,0.0,28.9,OCC_TO_CU
1717439414.718325,273,56.2,29.0,CU_TO_DEV
1717439414.718917,273,0.0,29.0,CU_TO_DEV
1717439424.6940572,322,3.5,28.9,OCC_TO_CU
1717439424.6947017,322,0.0,28.9,OCC_TO_CU
1717439424.724492,273,60.0,29.0,CU_TO_DEV
1717439424.7246597,273,60.0,29.0,CU_TO_DEV
1717439434.7096713,322,3.6,28.9,OCC_TO_CU
1717439434.7103057,322,0.0,28.9,OCC_TO_CU
1717439434.732096,273,70.0,29.0,CU_TO_DEV
1717439434.7321506,273,70.0,29.0,CU_TO_DEV
1717439444.716776,322,4.2,29.0,OCC_TO_CU
1717439444.7180429,322,0.0,29.0,OCC_TO_CU
1717439444.7453458,273,60.0,29.1,CU_TO_DEV
1717439444.7452183,273,60.0,29.1,CU_TO_DEV
1717439454.7604914,322,4.8,29.0,OCC_TO_CU
1717439454.7609844,322,0.0,29.0,OCC_TO_CU
1717439454.9540365,273,9.3,29.1,CU_TO_DEV
1717439454.9538763,273,9.3,29.1,CU_TO_DEV
1717439461.5345793,154,5.0,29.0,OCC_TO_CU
1717439461.5583787,241,33.3,29.1,CU_TO_DEV
1717439461.5588863,241,0.0,29.1,CU_TO_DEV
1717439464.748502,322,3.3,29.0,OCC_TO_CU
1717439464.7491753,322,0.0,29.0,OCC_TO_CU
1717439464.760717,273,60.0,29.0,CU_TO_DEV
1717439464.7614193,273,0.0,29.0,CU_TO_DEV
1717439474.7826426,322,3.8,29.0,OCC_TO_CU
1717439474.7837222,322,100.0,29.0,OCC_TO_CU
1717439474.9679017,273,10.8,29.1,CU_TO_DEV
1717439474.9681861,273,0.0,29.1,CU_TO_DEV
1717439484.7708237,322,3.6,29.1,OCC_TO_CU
1717439484.7730567,273,0.0,29.1,CU_TO_DEV
1717439484.7732313,273,0.0,29.1,CU_TO_DEV
1717439484.7740374,322,0.0,29.1,OCC_TO_CU
1717439484.974192,273,15.7,29.2,CU_TO_DEV
1717439484.975271,273,100.0,29.2,CU_TO_DEV
1717439494.8046763,322,3.9,29.1,OCC_TO_CU
1717439494.8053317,322,0.0,29.1,OCC_TO_CU
1717439494.9794421,273,65.2,29.2,CU_TO_DEV
1717439494.9804215,273,0.0,29.2,CU_TO_DEV
1717439504.792531,322,4.4,29.0,OCC_TO_CU
1717439504.7956254,322,50.0,29.0,OCC_TO_CU
1717439504.9852033,273,12.2,29.1,CU_TO_DEV
1717439504.985645,273,0.0,29.1,CU_TO_DEV
1717439511.2971425,154,3.9,29.1,OCC_TO_CU
1717439511.3888092,241,22.2,29.2,CU_TO_DEV
1717439511.3886497,241,22.2,29.2,CU_TO_DEV
1717439514.7990327,322,3.6,29.1,OCC_TO_CU
1717439514.802082,322,50.0,29.1,OCC_TO_CU
1717439514.9915757,273,11.7,29.1,CU_TO_DEV
1717439514.99165,273,11.7,29.1,CU_TO_DEV
1717439524.8316038,322,4.6,29.0,OCC_TO_CU
1717439524.8321657,322,0.0,29.0,OCC_TO_CU
1717439524.998096,273,9.2,29.1,CU_TO_DEV
1717439524.9980335,273,9.2,29.1,CU_TO_DEV
1717439534.8443089,322,3.6,29.0,OCC_TO_CU
1717439534.84497,322,0.0,29.0,OCC_TO_CU
1717439535.0035992,273,8.1,29.1,CU_TO_DEV
1717439535.0036473,273,8.1,29.1,CU_TO_DEV
1717439544.8514721,322,4.8,29.0,OCC_TO_CU
1717439544.8520079,322,0.0,29.0,OCC_TO_CU
1717439545.0123382,273,9.4,29.1,CU_TO_DEV
1717439545.0122187,273,9.4,29.1,CU_TO_DEV
1717439554.867807,322,4.4,29.0,OCC_TO_CU
