Timestamp,Data Size (bytes),CPU Usage (%),Memory Usage (%),Steps
1717446598.4367297,232,0.0,13.3,DEV_TO_OCC
1717446598.5559785,338,11.0,13.3,OCC_TO_CU
1717446598.5569432,338,0.0,13.3,OCC_TO_CU
1717446598.5578737,338,0.0,13.3,OCC_TO_CU
1717446598.558865,338,0.0,13.3,OCC_TO_CU
1717446599.3589904,232,8.4,13.3,DEV_TO_OCC
1717446599.389386,232,18.4,13.3,DEV_TO_OCC
1717446600.271087,232,4.7,13.3,DEV_TO_OCC
1717446600.4831731,232,17.3,13.3,DEV_TO_OCC
1717446601.5077763,232,3.0,13.3,DEV_TO_OCC
1717446601.5087802,232,0.0,13.3,DEV_TO_OCC
1717446602.4293025,232,2.6,13.3,DEV_TO_OCC
1717446602.4302492,232,0.0,13.3,DEV_TO_OCC
1717446603.3528233,232,2.9,13.3,DEV_TO_OCC
1717446603.3917599,232,12.8,13.3,DEV_TO_OCC
1717446604.2799852,232,3.4,13.3,DEV_TO_OCC
1717446604.4769325,232,4.7,13.3,DEV_TO_OCC
1717446605.5012534,232,4.5,13.3,DEV_TO_OCC
1717446605.5022264,232,0.0,13.3,DEV_TO_OCC
1717446606.435324,232,3.8,13.3,DEV_TO_OCC
1717446606.4363124,232,0.0,13.3,DEV_TO_OCC
1717446607.2768621,232,2.8,13.3,DEV_TO_OCC
1717446607.4467263,232,5.4,13.3,DEV_TO_OCC
1717446608.5699794,338,3.0,13.3,OCC_TO_CU
1717446608.5709808,338,0.0,13.3,OCC_TO_CU
1717446608.5718787,338,80.0,13.3,OCC_TO_CU
1717446608.572643,338,0.0,13.3,OCC_TO_CU
1717446608.5860956,232,37.5,13.3,DEV_TO_OCC
1717446608.5867505,232,0.0,13.3,DEV_TO_OCC
1717446609.4948485,232,4.3,13.3,DEV_TO_OCC
1717446609.4957466,232,75.0,13.3,DEV_TO_OCC
1717446610.4171774,232,4.8,13.3,DEV_TO_OCC
1717446610.418239,232,0.0,13.3,DEV_TO_OCC
1717446611.361065,232,5.8,13.3,DEV_TO_OCC
1717446611.406237,232,9.4,13.3,DEV_TO_OCC
1717446612.567435,232,3.6,13.3,DEV_TO_OCC
1717446612.5686784,232,0.0,13.3,DEV_TO_OCC
1717446613.4885948,232,3.5,13.3,DEV_TO_OCC
1717446613.4895785,232,0.0,13.3,DEV_TO_OCC
1717446614.4104395,232,3.5,13.3,DEV_TO_OCC
1717446614.4117339,232,50.0,13.3,DEV_TO_OCC
1717446615.3479483,232,5.1,13.3,DEV_TO_OCC
1717446615.5370357,232,4.0,13.3,DEV_TO_OCC
1717446616.2536027,232,3.6,13.3,DEV_TO_OCC
1717446616.4580557,232,5.7,13.3,DEV_TO_OCC
1717446617.482504,232,3.5,13.3,DEV_TO_OCC
1717446617.4837744,232,50.0,13.3,DEV_TO_OCC
1717446618.1984549,232,5.0,13.3,DEV_TO_OCC
1717446618.5062516,232,5.9,13.3,DEV_TO_OCC
1717446618.509261,170,33.3,13.3,OCC_TO_CU_UPDATE
1717446618.5100567,170,0.0,13.3,OCC_TO_CU_UPDATE
1717446618.5798564,338,16.5,13.3,OCC_TO_CU
1717446618.5804405,338,0.0,13.3,OCC_TO_CU
1717446618.581045,338,0.0,13.3,OCC_TO_CU
1717446618.5814316,338,0.0,13.3,OCC_TO_CU
1717446619.3277512,232,6.8,13.3,DEV_TO_OCC
1717446619.40189,232,14.3,13.3,DEV_TO_OCC
1717446620.248929,232,6.1,13.4,DEV_TO_OCC
1717446620.4511821,232,5.0,13.4,DEV_TO_OCC
1717446621.1714642,232,4.8,13.3,DEV_TO_OCC
1717446621.4760458,232,3.1,13.3,DEV_TO_OCC
1717446622.399518,232,11.0,13.4,DEV_TO_OCC
1717446622.4062397,232,14.3,13.4,DEV_TO_OCC
1717446623.1165168,232,10.7,13.4,DEV_TO_OCC
1717446623.4214573,232,7.8,13.4,DEV_TO_OCC
1717446624.2427974,232,9.5,13.4,DEV_TO_OCC
1717446624.4473734,232,17.3,13.5,DEV_TO_OCC
1717446625.1758664,232,15.1,13.5,DEV_TO_OCC
1717446625.470802,232,8.9,13.5,DEV_TO_OCC
1717446626.0861015,232,10.4,13.4,DEV_TO_OCC
1717446626.4968207,232,6.0,13.4,DEV_TO_OCC
1717446627.327837,232,6.9,13.4,DEV_TO_OCC
1717446627.5173342,232,5.7,13.4,DEV_TO_OCC
1717446628.2344294,232,3.6,13.4,DEV_TO_OCC
1717446628.4404078,232,18.2,13.5,DEV_TO_OCC
1717446628.5919302,338,15.8,13.5,OCC_TO_CU
1717446628.5937464,338,0.0,13.5,OCC_TO_CU
1717446628.5953994,338,75.0,13.5,OCC_TO_CU
1717446628.597568,338,0.0,13.5,OCC_TO_CU
1717446629.1560562,232,17.9,13.5,DEV_TO_OCC
1717446629.4630961,232,5.5,13.5,DEV_TO_OCC
1717446630.077686,232,7.5,13.5,DEV_TO_OCC
1717446630.4872158,232,6.1,13.5,DEV_TO_OCC
1717446631.3090277,232,9.0,13.6,DEV_TO_OCC
1717446631.5113475,232,7.3,13.6,DEV_TO_OCC
1717446632.2282443,232,9.7,13.5,DEV_TO_OCC
1717446632.4325764,232,8.1,13.5,DEV_TO_OCC
1717446633.150021,232,4.1,13.5,DEV_TO_OCC
1717446633.4570005,232,5.7,13.5,DEV_TO_OCC
1717446634.071508,232,6.1,13.5,DEV_TO_OCC
1717446634.4845994,232,8.2,13.5,DEV_TO_OCC
1717446635.3001604,232,5.5,13.5,DEV_TO_OCC
1717446635.5049267,232,7.7,13.5,DEV_TO_OCC
1717446636.2241127,232,6.2,13.5,DEV_TO_OCC
1717446636.5288148,232,5.8,13.5,DEV_TO_OCC
1717446637.0409899,232,3.9,13.5,DEV_TO_OCC
1717446637.450471,232,5.9,13.5,DEV_TO_OCC
1717446638.0271156,232,3.8,13.5,DEV_TO_OCC
