Timestamp,Data Size (bytes),CPU Usage (%),Memory Usage (%),Steps
1717486029.1738672,322,3.6,45.6,OCC_TO_CU
1717486029.1866217,322,33.3,45.6,OCC_TO_CU
1717486029.2127798,273,60.0,45.7,CU_TO_DEV
1717486029.2220564,273,75.0,45.7,CU_TO_DEV
1717486039.1698472,322,3.3,45.7,OCC_TO_CU
1717486039.1707306,322,0.0,45.7,OCC_TO_CU
1717486039.2200148,273,26.3,45.7,CU_TO_DEV
1717486039.2273698,273,0.0,45.7,CU_TO_DEV
1717486049.1608934,322,4.3,45.6,OCC_TO_CU
1717486049.1617312,322,0.0,45.6,OCC_TO_CU
1717486049.2251914,273,17.4,45.7,CU_TO_DEV
1717486049.2344398,273,33.3,45.7,CU_TO_DEV
1717486059.1758447,322,3.5,45.7,OCC_TO_CU
1717486059.1766796,322,100.0,45.7,OCC_TO_CU
1717486059.2310631,273,30.4,45.8,CU_TO_DEV
1717486059.2390742,273,0.0,45.8,CU_TO_DEV
1717486069.193486,322,3.5,45.7,OCC_TO_CU
1717486069.1940951,322,0.0,45.7,OCC_TO_CU
1717486069.2364264,273,25.0,45.8,CU_TO_DEV
1717486069.2436862,273,0.0,45.8,CU_TO_DEV
1717486079.229468,322,4.1,45.5,OCC_TO_CU
1717486079.230134,322,0.0,45.5,OCC_TO_CU
1717486079.2429247,273,75.0,45.5,CU_TO_DEV
1717486079.252065,273,100.0,45.6,CU_TO_DEV
1717486089.2059758,322,5.9,45.4,OCC_TO_CU
1717486089.206504,322,0.0,45.4,OCC_TO_CU
1717486089.2563586,273,16.7,45.5,CU_TO_DEV
1717486089.2616105,273,33.3,45.5,CU_TO_DEV
1717486099.2269173,322,3.6,45.4,OCC_TO_CU
1717486099.2277946,322,0.0,45.4,OCC_TO_CU
1717486099.2615411,273,30.8,45.5,CU_TO_DEV
1717486099.2668846,273,0.0,45.5,CU_TO_DEV
1717486109.2395537,322,3.7,45.5,OCC_TO_CU
1717486109.2416246,322,0.0,45.5,OCC_TO_CU
1717486109.2676678,273,40.0,45.6,CU_TO_DEV
1717486109.2733195,273,66.7,45.6,CU_TO_DEV
1717486119.2548327,322,3.5,45.5,OCC_TO_CU
1717486119.255381,322,0.0,45.5,OCC_TO_CU
1717486119.274439,273,60.0,45.6,CU_TO_DEV
1717486119.2797976,273,0.0,45.6,CU_TO_DEV
1717486129.2759202,322,3.7,45.6,OCC_TO_CU
1717486129.2765741,322,0.0,45.6,OCC_TO_CU
1717486129.280899,273,66.7,45.6,CU_TO_DEV
1717486129.286522,273,0.0,45.6,CU_TO_DEV
1717486139.3419247,322,4.7,45.6,OCC_TO_CU
1717486139.3424466,322,0.0,45.6,OCC_TO_CU
1717486139.4908578,273,7.0,45.7,CU_TO_DEV
1717486139.4949236,273,0.0,45.7,CU_TO_DEV
1717486149.3356726,322,3.5,45.6,OCC_TO_CU
1717486149.3364801,322,0.0,45.6,OCC_TO_CU
1717486149.4967964,273,10.9,45.7,CU_TO_DEV
1717486149.5001507,273,0.0,45.7,CU_TO_DEV
1717486159.3209221,322,3.5,45.7,OCC_TO_CU
1717486159.321604,322,0.0,45.7,OCC_TO_CU
1717486159.5064256,273,12.5,45.8,CU_TO_DEV
1717486159.506384,273,12.5,45.8,CU_TO_DEV
1717486169.3323643,322,3.8,45.7,OCC_TO_CU
1717486169.333227,322,100.0,45.7,OCC_TO_CU
1717486169.5126162,273,9.9,45.8,CU_TO_DEV
1717486169.512681,273,9.9,45.8,CU_TO_DEV
1717486179.3298612,322,4.3,45.7,OCC_TO_CU
1717486179.3340185,322,0.0,45.7,OCC_TO_CU
1717486179.5186713,273,61.3,45.7,CU_TO_DEV
1717486179.5185323,273,61.3,45.7,CU_TO_DEV
1717486189.3382928,322,4.6,45.5,OCC_TO_CU
1717486189.3389394,322,0.0,45.5,OCC_TO_CU
1717486189.52476,273,12.0,45.6,CU_TO_DEV
1717486189.5248404,273,12.0,45.6,CU_TO_DEV
1717486199.3596053,322,3.7,45.6,OCC_TO_CU
1717486199.3602583,322,0.0,45.6,OCC_TO_CU
1717486199.531217,273,10.1,45.7,CU_TO_DEV
1717486199.5311728,273,10.1,45.7,CU_TO_DEV
1717486209.364841,322,3.7,45.6,OCC_TO_CU
1717486209.381679,322,62.5,45.6,OCC_TO_CU
1717486209.5403252,273,71.4,45.6,CU_TO_DEV
1717486209.539994,273,71.4,45.6,CU_TO_DEV
1717486219.3945644,322,3.3,45.6,OCC_TO_CU
1717486219.3954735,322,0.0,45.6,OCC_TO_CU
1717486219.5458019,273,11.7,45.6,CU_TO_DEV
1717486219.5458567,273,11.7,45.6,CU_TO_DEV
1717486229.3915517,322,4.9,45.5,OCC_TO_CU
1717486229.3922884,322,0.0,45.5,OCC_TO_CU
1717486229.5533996,273,10.8,45.7,CU_TO_DEV
1717486229.5534627,273,10.8,45.7,CU_TO_DEV
1717486239.403178,322,3.2,45.6,OCC_TO_CU
1717486239.4070907,322,0.0,45.6,OCC_TO_CU
1717486239.558933,273,11.5,45.7,CU_TO_DEV
1717486239.5590048,273,11.5,45.7,CU_TO_DEV
1717486249.4210715,322,3.7,45.6,OCC_TO_CU
1717486249.4247499,322,0.0,45.6,OCC_TO_CU
1717486249.5650995,273,10.9,45.7,CU_TO_DEV
1717486249.5655522,273,0.0,45.7,CU_TO_DEV
1717486259.4325361,322,4.7,45.6,OCC_TO_CU
1717486259.433081,322,100.0,45.6,OCC_TO_CU
1717486259.5729003,273,9.1,45.7,CU_TO_DEV
1717486259.5732777,273,0.0,45.7,CU_TO_DEV
1717486269.460636,322,3.4,45.6,OCC_TO_CU
1717486269.471931,322,25.0,45.6,OCC_TO_CU
1717486269.580304,273,25.6,45.7,CU_TO_DEV
1717486269.580505,273,0.0,45.7,CU_TO_DEV
1717486279.4567704,322,4.8,45.6,OCC_TO_CU
1717486279.4767272,322,44.4,45.6,OCC_TO_CU
1717486279.587125,273,16.3,45.7,CU_TO_DEV
1717486279.5871634,273,16.3,45.7,CU_TO_DEV
1717486289.466248,322,4.3,45.5,OCC_TO_CU
1717486289.4795234,322,40.0,45.5,OCC_TO_CU
1717486289.5948412,273,17.8,45.6,CU_TO_DEV
1717486289.5950258,273,0.0,45.6,CU_TO_DEV
1717486299.4809048,322,3.8,45.6,OCC_TO_CU
1717486299.481618,322,0.0,45.6,OCC_TO_CU
1717486299.6002188,273,14.6,45.7,CU_TO_DEV
1717486299.6006844,273,0.0,45.7,CU_TO_DEV
1717486309.4951992,322,3.6,45.6,OCC_TO_CU
1717486309.495872,322,0.0,45.6,OCC_TO_CU
1717486309.6059813,273,20.0,45.7,CU_TO_DEV
1717486309.606438,273,0.0,45.7,CU_TO_DEV
1717486319.5158465,322,4.0,45.7,OCC_TO_CU
1717486319.5165772,322,0.0,45.7,OCC_TO_CU
1717486319.6116955,273,20.5,45.8,CU_TO_DEV
1717486319.6121895,273,0.0,45.8,CU_TO_DEV
1717486329.5174513,322,4.8,45.8,OCC_TO_CU
1717486329.5326486,322,57.1,45.8,OCC_TO_CU
1717486329.6207995,273,26.5,45.9,CU_TO_DEV
1717486329.6210237,273,0.0,45.9,CU_TO_DEV
1717486339.5368152,322,4.4,45.6,OCC_TO_CU
1717486339.5374954,322,0.0,45.6,OCC_TO_CU
1717486339.628763,273,13.9,45.8,CU_TO_DEV
1717486339.6291397,273,0.0,45.8,CU_TO_DEV
1717486349.5443652,322,3.3,45.7,OCC_TO_CU
1717486349.5450234,322,100.0,45.7,OCC_TO_CU
1717486349.6354706,273,94.4,45.8,CU_TO_DEV
1717486349.6360366,273,0.0,45.8,CU_TO_DEV
1717486359.574621,322,3.5,45.6,OCC_TO_CU
1717486359.575285,322,0.0,45.6,OCC_TO_CU
1717486359.6425781,273,23.1,45.7,CU_TO_DEV
1717486359.642768,273,23.1,45.7,CU_TO_DEV
1717486369.6103199,322,3.8,45.6,OCC_TO_CU
1717486369.6112006,322,0.0,45.6,OCC_TO_CU
1717486369.6510155,273,31.3,45.7,CU_TO_DEV
1717486369.6513374,273,0.0,45.7,CU_TO_DEV
1717486379.5913837,322,4.7,45.6,OCC_TO_CU
1717486379.5921967,322,0.0,45.6,OCC_TO_CU
1717486379.6582482,273,31.0,45.7,CU_TO_DEV
1717486379.662111,273,0.0,45.7,CU_TO_DEV
1717486389.5963304,322,4.4,45.5,OCC_TO_CU
1717486389.596854,322,0.0,45.5,OCC_TO_CU
1717486389.6638439,273,15.4,45.6,CU_TO_DEV
1717486389.668945,273,0.0,45.6,CU_TO_DEV
1717486399.6110764,322,3.5,45.5,OCC_TO_CU
1717486399.612372,322,0.0,45.5,OCC_TO_CU
1717486399.6703644,273,29.2,45.7,CU_TO_DEV
1717486399.673642,273,0.0,45.7,CU_TO_DEV
1717486409.6115863,322,6.4,45.9,OCC_TO_CU
1717486409.615901,322,0.0,45.9,OCC_TO_CU
1717486409.6762302,273,34.6,46.0,CU_TO_DEV
1717486409.6779456,273,100.0,46.0,CU_TO_DEV
1717486419.6343706,322,10.8,45.8,OCC_TO_CU
1717486419.635042,322,0.0,45.8,OCC_TO_CU
1717486419.6816223,273,35.0,46.0,CU_TO_DEV
1717486419.6845286,273,0.0,46.0,CU_TO_DEV
1717486429.6492226,322,4.4,45.8,OCC_TO_CU
1717486429.6503096,322,0.0,45.8,OCC_TO_CU
1717486429.6900022,273,35.3,45.9,CU_TO_DEV
1717486429.6939986,273,0.0,45.9,CU_TO_DEV
1717486439.6678057,322,3.2,45.8,OCC_TO_CU
1717486439.668317,322,0.0,45.8,OCC_TO_CU
1717486439.695651,273,40.0,45.9,CU_TO_DEV
1717486439.6988585,273,0.0,45.9,CU_TO_DEV
1717486449.676429,322,3.4,45.8,OCC_TO_CU
1717486449.6889687,322,40.0,45.8,OCC_TO_CU
1717486449.7022963,273,66.7,45.9,CU_TO_DEV
1717486449.7047384,273,100.0,45.9,CU_TO_DEV
1717486459.6953642,322,3.7,46.0,OCC_TO_CU
1717486459.6960855,322,0.0,46.0,OCC_TO_CU
1717486459.7092671,273,57.1,46.0,CU_TO_DEV
1717486459.7129102,273,100.0,46.0,CU_TO_DEV
1717486469.719666,322,4.5,45.9,OCC_TO_CU
1717486469.7203057,322,0.0,45.9,OCC_TO_CU
1717486469.9144197,273,12.8,46.1,CU_TO_DEV
1717486469.9187255,273,0.0,46.1,CU_TO_DEV
1717486479.7371118,322,3.5,46.0,OCC_TO_CU
1717486479.7376492,322,0.0,46.0,OCC_TO_CU
