Timestamp,Data Size (bytes),CPU Usage (%),Memory Usage (%),Steps
1717514169.848689,338,0.0,14.1,OCC_TO_CU
1717514169.8498127,338,0.0,14.1,OCC_TO_CU
1717514169.850924,338,0.0,14.1,OCC_TO_CU
1717514169.917173,232,19.3,14.1,DEV_TO_OCC
1717514170.8781688,232,4.1,14.2,DEV_TO_OCC
1717514170.9178233,232,12.5,14.2,DEV_TO_OCC
1717514171.9030638,232,2.8,14.2,DEV_TO_OCC
1717514171.9187953,232,16.7,14.2,DEV_TO_OCC
1717514172.823444,232,2.8,14.2,DEV_TO_OCC
1717514172.9182599,232,15.8,14.2,DEV_TO_OCC
1717514173.7988403,232,2.5,14.2,DEV_TO_OCC
1717514173.9510756,232,5.6,14.2,DEV_TO_OCC
1717514174.9741206,232,6.0,14.1,DEV_TO_OCC
1717514174.9750857,232,0.0,14.1,DEV_TO_OCC
1717514175.8955667,232,4.1,14.2,DEV_TO_OCC
1717514175.9213307,232,6.5,14.2,DEV_TO_OCC
1717514176.8169935,232,3.3,14.2,DEV_TO_OCC
1717514177.023643,232,5.3,14.1,DEV_TO_OCC
1717514178.0461292,232,3.0,14.1,DEV_TO_OCC
1717514178.0469728,232,0.0,14.1,DEV_TO_OCC
1717514178.86479,232,10.9,14.1,DEV_TO_OCC
1717514178.927823,232,13.2,14.1,DEV_TO_OCC
1717514179.8623683,338,3.2,14.1,OCC_TO_CU
1717514179.8634288,338,66.7,14.1,OCC_TO_CU
1717514179.8645015,338,0.0,14.1,OCC_TO_CU
1717514179.8653345,338,0.0,14.1,OCC_TO_CU
1717514179.8910737,232,45.7,14.1,DEV_TO_OCC
1717514179.9216452,232,17.1,14.1,DEV_TO_OCC
1717514181.1182425,232,3.5,14.1,DEV_TO_OCC
1717514181.1191165,232,0.0,14.1,DEV_TO_OCC
1717514182.039891,232,3.3,14.1,DEV_TO_OCC
1717514182.040823,232,0.0,14.1,DEV_TO_OCC
1717514182.9612975,232,10.6,14.1,DEV_TO_OCC
1717514182.9623415,232,0.0,14.1,DEV_TO_OCC
1717514183.8830874,232,3.5,14.1,DEV_TO_OCC
1717514183.928832,232,13.0,14.1,DEV_TO_OCC
1717514185.1122,232,2.6,14.1,DEV_TO_OCC
1717514185.1132798,232,0.0,14.1,DEV_TO_OCC
1717514185.8007224,232,3.4,14.1,DEV_TO_OCC
1717514186.0399177,232,9.0,14.1,DEV_TO_OCC
1717514186.9549813,232,3.6,14.1,DEV_TO_OCC
1717514186.9558551,232,66.7,14.1,DEV_TO_OCC
1717514187.8765767,232,3.2,14.1,DEV_TO_OCC
1717514187.9345376,232,14.3,14.1,DEV_TO_OCC
1717514189.1170747,232,2.8,14.1,DEV_TO_OCC
1717514189.1179576,232,0.0,14.1,DEV_TO_OCC
1717514189.876026,338,3.2,14.1,OCC_TO_CU
1717514189.877237,338,0.0,14.1,OCC_TO_CU
1717514189.8784208,338,0.0,14.1,OCC_TO_CU
1717514189.8795888,338,100.0,14.1,OCC_TO_CU
1717514189.9009135,232,29.2,14.1,DEV_TO_OCC
1717514189.934152,232,23.7,14.1,DEV_TO_OCC
1717514190.955459,232,4.5,14.1,DEV_TO_OCC
1717514190.956047,232,0.0,14.1,DEV_TO_OCC
1717514191.8703485,232,3.0,14.1,DEV_TO_OCC
1717514191.9355927,232,12.7,14.1,DEV_TO_OCC
1717514193.0994315,232,3.6,14.1,DEV_TO_OCC
1717514193.100472,232,0.0,14.1,DEV_TO_OCC
1717514193.9184058,232,3.3,14.1,DEV_TO_OCC
1717514193.9333766,232,22.2,14.1,DEV_TO_OCC
1717514194.8397543,232,3.1,14.1,DEV_TO_OCC
1717514194.9334884,232,4.5,14.1,DEV_TO_OCC
1717514195.9247003,232,4.5,14.1,DEV_TO_OCC
1717514195.9346924,232,9.1,14.1,DEV_TO_OCC
1717514197.0932903,232,3.0,14.1,DEV_TO_OCC
1717514197.094275,232,0.0,14.1,DEV_TO_OCC
1717514198.0147667,232,3.7,14.1,DEV_TO_OCC
1717514198.0157502,232,50.0,14.1,DEV_TO_OCC
1717514198.9363062,232,3.2,14.1,DEV_TO_OCC
1717514198.9372168,232,0.0,14.1,DEV_TO_OCC
1717514199.8576193,232,5.6,14.1,DEV_TO_OCC
1717514199.8899784,338,17.1,14.1,OCC_TO_CU
1717514199.891215,338,75.0,14.1,OCC_TO_CU
1717514199.8921404,338,0.0,14.1,OCC_TO_CU
1717514199.892907,338,0.0,14.1,OCC_TO_CU
1717514199.9344842,232,23.4,14.1,DEV_TO_OCC
1717514200.8131967,232,3.7,14.1,DEV_TO_OCC
1717514200.9847107,232,10.2,14.1,DEV_TO_OCC
1717514202.0101836,232,3.6,14.1,DEV_TO_OCC
1717514202.0111518,232,0.0,14.1,DEV_TO_OCC
1717514202.9298182,232,3.6,14.1,DEV_TO_OCC
1717514202.9390624,232,25.0,14.1,DEV_TO_OCC
1717514203.8515792,232,3.7,14.1,DEV_TO_OCC
1717514203.9454026,232,11.2,14.1,DEV_TO_OCC
1717514205.0811832,232,2.7,14.1,DEV_TO_OCC
1717514205.081812,232,0.0,14.1,DEV_TO_OCC
1717514206.0019486,232,3.4,14.1,DEV_TO_OCC
1717514206.002841,232,0.0,14.1,DEV_TO_OCC
1717514206.924924,232,4.4,14.1,DEV_TO_OCC
1717514206.9411874,232,31.6,14.1,DEV_TO_OCC
1717514207.8452103,232,2.8,14.1,DEV_TO_OCC
1717514207.9478347,232,16.5,14.1,DEV_TO_OCC
1717514209.0742397,232,2.8,14.1,DEV_TO_OCC
1717514209.075124,232,0.0,14.1,DEV_TO_OCC
1717514209.9038725,338,2.8,14.1,OCC_TO_CU
1717514209.9051409,338,0.0,14.1,OCC_TO_CU
1717514209.906326,338,0.0,14.1,OCC_TO_CU
1717514209.9075472,338,100.0,14.1,OCC_TO_CU
1717514209.9236357,232,35.0,14.1,DEV_TO_OCC
1717514209.945517,232,34.6,14.1,DEV_TO_OCC
1717514210.9170816,232,3.7,14.1,DEV_TO_OCC
1717514210.9467247,232,25.7,14.1,DEV_TO_OCC
1717514211.83908,232,3.0,14.1,DEV_TO_OCC
1717514212.0433064,232,5.3,14.1,DEV_TO_OCC
1717514213.0685613,232,2.9,14.1,DEV_TO_OCC
1717514213.0695965,232,0.0,14.1,DEV_TO_OCC
1717514213.9894922,232,3.3,14.1,DEV_TO_OCC
1717514213.9904213,232,0.0,14.1,DEV_TO_OCC
1717514214.9120681,232,3.3,14.1,DEV_TO_OCC
1717514214.9474497,232,9.5,14.1,DEV_TO_OCC
1717514215.991249,232,3.8,14.1,DEV_TO_OCC
1717514215.9919972,232,0.0,14.1,DEV_TO_OCC
1717514216.8564608,232,3.2,14.1,DEV_TO_OCC
1717514216.9490042,232,10.6,14.1,DEV_TO_OCC
1717514217.9894402,232,3.5,14.1,DEV_TO_OCC
1717514217.9906151,232,0.0,14.1,DEV_TO_OCC
1717514218.915245,232,3.7,14.1,DEV_TO_OCC
1717514218.9507117,232,11.9,14.1,DEV_TO_OCC
