Timestamp,DataTimestamp,CPU Usage (%),Memory Usage (%),Steps
1717495518.304263,"{'21001': '1,1717495517', '11002': '1,1717495517', '11001': '1,1717495517', '21002': '1,1717495517'}",0.0,14.7,DEV_TO_OCC
1717495519.2244854,"{'21001': '1,1717495518', '11002': '1,1717495517', '11001': '1,1717495517', '21002': '1,1717495518'}",1.6,14.7,DEV_TO_OCC
1717495519.2258546,"{'21001': '1,1717495518', '11002': '1,1717495518', '11001': '1,1717495518', '21002': '1,1717495518'}",0.0,14.7,DEV_TO_OCC
1717495520.04336,"{'21001': '1,1717495519', '11002': '1,1717495518', '11001': '1,1717495518', '21002': '1,1717495519'}",6.9,14.7,DEV_TO_OCC
1717495520.247635,"{'21001': '1,1717495519', '11002': '1,1717495519', '11001': '1,1717495519', '21002': '1,1717495519'}",21.4,14.7,DEV_TO_OCC
1717495521.067654,"{'21001': '1,1717495520', '11002': '1,1717495519', '11001': '1,1717495519', '21002': '1,1717495520'}",1.7,14.7,DEV_TO_OCC
1717495521.272188,"{'21001': '1,1717495520', '11002': '1,1717495520', '11001': '1,1717495520', '21002': '1,1717495520'}",6.1,14.7,DEV_TO_OCC
1717495522.2967904,"{'21001': '1,1717495521', '11002': '1,1717495520', '11001': '1,1717495520', '21002': '1,1717495521'}",1.3,14.7,DEV_TO_OCC
1717495522.2977998,"{'21001': '1,1717495521', '11002': '1,1717495521', '11001': '1,1717495521', '21002': '1,1717495521'}",0.0,14.7,DEV_TO_OCC
1717495523.2187345,"{'21001': '1,1717495522', '11002': '1,1717495521', '11001': '1,1717495521', '21002': '1,1717495522'}",2.9,14.7,DEV_TO_OCC
1717495523.2197552,"{'21001': '1,1717495522', '11002': '1,1717495522', '11001': '1,1717495522', '21002': '1,1717495522'}",0.0,14.7,DEV_TO_OCC
1717495524.14867,"{'21001': '1,1717495523', '11002': '1,1717495522', '11001': '1,1717495522', '21002': '1,1717495523'}",4.8,14.7,DEV_TO_OCC
1717495524.1808598,"{'21001': '1,1717495523', '11002': '1,1717495523', '11001': '1,1717495523', '21002': '1,1717495523'}",28.2,14.7,DEV_TO_OCC
1717495524.2092392,17,26.5,14.7,OCC_TO_CU
1717495524.211026,18,0.0,14.7,OCC_TO_CU
1717495524.212586,19,100.0,14.7,OCC_TO_CU
1717495524.21448,20,0.0,14.7,OCC_TO_CU
1717495525.0609345,"{'21001': '0,1717495524', '11002': '1,1717495523', '11001': '1,1717495523', '21002': '1,1717495524'}",13.6,14.8,DEV_TO_OCC
1717495525.2660468,"{'21001': '0,1717495524', '11002': '1,1717495524', '11001': '0,1717495524', '21002': '1,1717495524'}",4.5,14.8,DEV_TO_OCC
1717495526.0848737,"{'21001': '0,1717495525', '11002': '1,1717495524', '11001': '0,1717495524', '21002': '0,1717495525'}",13.1,14.8,DEV_TO_OCC
1717495526.1805391,"{'21001': '0,1717495525', '11002': '0,1717495525', '11001': '0,1717495525', '21002': '0,1717495525'}",27.2,14.7,DEV_TO_OCC
1717495527.2121344,"{'21001': '0,1717495526', '11002': '0,1717495525', '11001': '0,1717495525', '21002': '0,1717495526'}",6.2,14.7,DEV_TO_OCC
