Timestamp,DataTimestamp,CPU Usage (%),Memory Usage (%),Steps
1717494989.8362617,"{'21001': '0,1717494989', '11002': '0,1717494989', '21002': '0,1717494988', '11001': '0,1717494988'}",10.8,14.7,DEV_TO_OCC
1717494990.8457696,"{'21001': '0,1717494990', '11002': '0,1717494989', '21002': '0,1717494989', '11001': '0,1717494988'}",1.6,14.7,DEV_TO_OCC
1717494990.8481357,"{'21001': '0,1717494990', '11002': '0,1717494990', '21002': '0,1717494989', '11001': '0,1717494989'}",0.0,14.7,DEV_TO_OCC
1717494992.0660703,"{'21001': '0,1717494991', '11002': '0,1717494990', '21002': '0,1717494990', '11001': '0,1717494989'}",2.0,14.7,DEV_TO_OCC
1717494992.0671432,"{'21001': '0,1717494991', '11002': '0,1717494991', '21002': '0,1717494990', '11001': '0,1717494990'}",0.0,14.7,DEV_TO_OCC
1717494992.9894357,"{'21001': '0,1717494991', '11002': '0,1717494992', '21002': '0,1717494990', '11001': '0,1717494991'}",3.3,14.7,DEV_TO_OCC
1717494992.9904628,"{'21001': '0,1717494992', '11002': '0,1717494992', '21002': '0,1717494991', '11001': '0,1717494991'}",0.0,14.7,DEV_TO_OCC
1717494993.909997,"{'21001': '0,1717494993', '11002': '0,1717494992', '21002': '0,1717494992', '11001': '0,1717494991'}",1.7,14.7,DEV_TO_OCC
1717494993.911065,"{'21001': '0,1717494993', '11002': '0,1717494993', '21002': '0,1717494992', '11001': '0,1717494992'}",0.0,14.7,DEV_TO_OCC
1717494994.8302786,"{'21001': '0,1717494994', '11002': '0,1717494993', '21002': '0,1717494993', '11001': '0,1717494992'}",2.0,14.7,DEV_TO_OCC
1717494994.8754072,"{'21001': '0,1717494994', '11002': '0,1717494994', '21002': '0,1717494993', '11001': '0,1717494993'}",9.6,14.7,DEV_TO_OCC
1717494995.2653432,149,3.8,14.7,OCC_TO_CU
1717494995.2662528,150,0.0,14.7,OCC_TO_CU
1717494995.2670977,151,0.0,14.7,OCC_TO_CU
1717494995.2679174,152,0.0,14.7,OCC_TO_CU
1717494995.8599129,"{'21001': '0,1717494995', '11002': '0,1717494994', '21002': '0,1717494994', '11001': '0,1717494993'}",12.9,14.7,DEV_TO_OCC
1717494995.8662968,"{'21001': '0,1717494995', '11002': '0,1717494995', '21002': '0,1717494994', '11001': '0,1717494994'}",28.6,14.7,DEV_TO_OCC
1717494996.9941485,"{'21001': '0,1717494995', '11002': '1,1717494996', '21002': '0,1717494994', '11001': '1,1717494995'}",10.0,14.7,DEV_TO_OCC
1717494996.9949658,"{'21001': '1,1717494996', '11002': '1,1717494996', '21002': '1,1717494995', '11001': '1,1717494995'}",0.0,14.7,DEV_TO_OCC
1717494997.9032645,"{'21001': '1,1717494997', '11002': '1,1717494996', '21002': '1,1717494996', '11001': '1,1717494995'}",2.0,14.7,DEV_TO_OCC
1717494997.904482,"{'21001': '1,1717494997', '11002': '1,1717494997', '21002': '1,1717494996', '11001': '1,1717494996'}",0.0,14.7,DEV_TO_OCC
1717494998.824978,"{'21001': '1,1717494998', '11002': '1,1717494997', '21002': '1,1717494997', '11001': '1,1717494996'}",2.0,14.7,DEV_TO_OCC
1717494998.8396194,"{'21001': '1,1717494998', '11002': '1,1717494998', '21002': '1,1717494997', '11001': '1,1717494997'}",29.4,14.7,DEV_TO_OCC
1717495000.053145,"{'21001': '1,1717494998', '11002': '1,1717494999', '21002': '1,1717494997', '11001': '1,1717494998'}",2.1,14.7,DEV_TO_OCC
1717495000.0540214,"{'21001': '1,1717494999', '11002': '1,1717494999', '21002': '1,1717494998', '11001': '1,1717494998'}",0.0,14.7,DEV_TO_OCC
1717495000.8744867,"{'21001': '1,1717495000', '11002': '1,1717494999', '21002': '1,1717494999', '11001': '1,1717494998'}",1.7,14.7,DEV_TO_OCC
1717495000.8774197,"{'21001': '1,1717495000', '11002': '1,1717495000', '21002': '1,1717494999', '11001': '1,1717494999'}",66.7,14.7,DEV_TO_OCC
1717495001.8963296,"{'21001': '1,1717495001', '11002': '1,1717495000', '21002': '1,1717495000', '11001': '1,1717494999'}",1.8,14.7,DEV_TO_OCC
1717495001.897397,"{'21001': '1,1717495001', '11002': '1,1717495001', '21002': '1,1717495000', '11001': '1,1717495000'}",50.0,14.7,DEV_TO_OCC
1717495002.8316138,"{'21001': '1,1717495002', '11002': '1,1717495001', '21002': '1,1717495001', '11001': '1,1717495000'}",2.2,14.7,DEV_TO_OCC
1717495002.8631797,"{'21001': '1,1717495002', '11002': '1,1717495002', '21002': '1,1717495001', '11001': '1,1717495001'}",17.5,14.7,DEV_TO_OCC
1717495004.0544553,"{'21001': '1,1717495003', '11002': '1,1717495002', '21002': '1,1717495002', '11001': '1,1717495001'}",1.3,14.7,DEV_TO_OCC
1717495004.0553844,"{'21001': '1,1717495003', '11002': '1,1717495003', '21002': '1,1717495002', '11001': '1,1717495002'}",0.0,14.7,DEV_TO_OCC
1717495004.980285,"{'21001': '1,1717495003', '11002': '1,1717495004', '21002': '1,1717495002', '11001': '1,1717495003'}",1.8,14.7,DEV_TO_OCC
1717495004.981518,"{'21001': '1,1717495004', '11002': '1,1717495004', '21002': '1,1717495003', '11001': '1,1717495003'}",50.0,14.7,DEV_TO_OCC
1717495005.275095,153,4.3,14.7,OCC_TO_CU
1717495005.276053,154,0.0,14.7,OCC_TO_CU
1717495005.276941,155,100.0,14.7,OCC_TO_CU
1717495005.2777991,156,0.0,14.7,OCC_TO_CU
1717495005.8966942,"{'21001': '1,1717495005', '11002': '1,1717495004', '21002': '1,1717495004', '11001': '1,1717495003'}",2.7,14.7,DEV_TO_OCC
1717495005.8977473,"{'21001': '1,1717495005', '11002': '1,1717495005', '21002': '1,1717495004', '11001': '1,1717495004'}",0.0,14.7,DEV_TO_OCC
1717495007.1307,"{'21001': '0,1717495006', '11002': '1,1717495005', '21002': '0,1717495005', '11001': '1,1717495004'}",1.7,14.7,DEV_TO_OCC
1717495007.1319604,"{'21001': '0,1717495006', '11002': '0,1717495006', '21002': '0,1717495005', '11001': '0,1717495005'}",0.0,14.7,DEV_TO_OCC
1717495008.0443242,"{'21001': '0,1717495007', '11002': '0,1717495006', '21002': '0,1717495006', '11001': '0,1717495005'}",1.7,14.7,DEV_TO_OCC
1717495008.0453305,"{'21001': '0,1717495007', '11002': '0,1717495007', '21002': '0,1717495006', '11001': '0,1717495006'}",50.0,14.7,DEV_TO_OCC
1717495008.9851165,"{'21001': '0,1717495007', '11002': '0,1717495008', '21002': '0,1717495006', '11001': '0,1717495007'}",2.0,14.7,DEV_TO_OCC
1717495008.986106,"{'21001': '0,1717495008', '11002': '0,1717495008', '21002': '0,1717495007', '11001': '0,1717495007'}",0.0,14.7,DEV_TO_OCC
1717495009.8835938,"{'21001': '0,1717495009', '11002': '0,1717495008', '21002': '0,1717495008', '11001': '0,1717495007'}",1.9,14.7,DEV_TO_OCC
1717495009.8845031,"{'21001': '0,1717495009', '11002': '0,1717495009', '21002': '0,1717495008', '11001': '0,1717495008'}",0.0,14.7,DEV_TO_OCC
1717495011.11301,"{'21001': '0,1717495009', '11002': '0,1717495010', '21002': '0,1717495008', '11001': '0,1717495009'}",2.2,14.7,DEV_TO_OCC
1717495011.1139305,"{'21001': '0,1717495010', '11002': '0,1717495010', '21002': '0,1717495009', '11001': '0,1717495009'}",0.0,14.7,DEV_TO_OCC
1717495011.931897,"{'21001': '0,1717495011', '11002': '0,1717495010', '21002': '0,1717495010', '11001': '0,1717495009'}",17.9,14.7,DEV_TO_OCC
1717495011.9328752,"{'21001': '0,1717495011', '11002': '0,1717495011', '21002': '0,1717495010', '11001': '0,1717495010'}",66.7,14.7,DEV_TO_OCC
1717495012.9570084,"{'21001': '0,1717495011', '11002': '0,1717495012', '21002': '0,1717495010', '11001': '0,1717495011'}",2.1,14.7,DEV_TO_OCC
1717495012.9580371,"{'21001': '0,1717495012', '11002': '0,1717495012', '21002': '0,1717495011', '11001': '0,1717495011'}",0.0,14.7,DEV_TO_OCC
1717495013.8795044,"{'21001': '0,1717495012', '11002': '0,1717495013', '21002': '0,1717495011', '11001': '0,1717495012'}",1.9,14.7,DEV_TO_OCC
1717495013.8804543,"{'21001': '0,1717495013', '11002': '0,1717495013', '21002': '0,1717495012', '11001': '0,1717495012'}",0.0,14.7,DEV_TO_OCC
1717495015.107959,"{'21001': '0,1717495014', '11002': '0,1717495013', '21002': '0,1717495013', '11001': '0,1717495012'}",2.0,14.7,DEV_TO_OCC
1717495015.1203544,"{'21001': '0,1717495014', '11002': '0,1717495013', '21002': '0,1717495013', '11001': '0,1717495013'}",26.7,14.7,DEV_TO_OCC
1717495015.2850354,157,8.5,14.7,OCC_TO_CU
1717495015.2861085,158,0.0,14.7,OCC_TO_CU
1717495015.2872381,159,0.0,14.7,OCC_TO_CU
1717495015.2884007,160,0.0,14.7,OCC_TO_CU
1717495015.82224,"{'21001': '0,1717495015', '11002': '0,1717495013', '21002': '0,1717495014', '11001': '0,1717495013'}",3.9,14.7,DEV_TO_OCC
1717495016.2321677,"{'21001': '0,1717495015', '11002': '0,1717495015', '21002': '0,1717495014', '11001': '1,1717495015'}",2.7,14.7,DEV_TO_OCC
1717495016.9492311,"{'21001': '1,1717495016', '11002': '0,1717495015', '21002': '1,1717495015', '11001': '1,1717495015'}",2.6,14.7,DEV_TO_OCC
1717495017.1545932,"{'21001': '1,1717495016', '11002': '1,1717495016', '21002': '1,1717495015', '11001': '1,1717495016'}",3.7,14.7,DEV_TO_OCC
1717495017.8709927,"{'21001': '1,1717495017', '11002': '1,1717495016', '21002': '1,1717495016', '11001': '1,1717495016'}",2.2,14.7,DEV_TO_OCC
1717495018.177962,"{'21001': '1,1717495017', '11002': '1,1717495017', '21002': '1,1717495016', '11001': '1,1717495017'}",7.9,14.7,DEV_TO_OCC
1717495019.0990512,"{'21001': '1,1717495018', '11002': '1,1717495017', '21002': '1,1717495017', '11001': '1,1717495017'}",7.3,14.7,DEV_TO_OCC
1717495019.123382,"{'21001': '1,1717495018', '11002': '1,1717495018', '21002': '1,1717495017', '11001': '1,1717495018'}",25.0,14.7,DEV_TO_OCC
1717495020.0216155,"{'21001': '1,1717495019', '11002': '1,1717495018', '21002': '1,1717495018', '11001': '1,1717495018'}",4.2,14.7,DEV_TO_OCC
1717495020.1231248,"{'21001': '1,1717495019', '11002': '1,1717495019', '21002': '1,1717495018', '11001': '1,1717495019'}",6.7,14.7,DEV_TO_OCC
1717495020.9422739,"{'21001': '1,1717495020', '11002': '1,1717495019', '21002': '1,1717495019', '11001': '1,1717495019'}",1.3,14.7,DEV_TO_OCC
1717495021.1478565,"{'21001': '1,1717495020', '11002': '1,1717495020', '21002': '1,1717495019', '11001': '1,1717495020'}",16.5,14.7,DEV_TO_OCC
1717495021.8738883,"{'21001': '1,1717495021', '11002': '1,1717495020', '21002': '1,1717495020', '11001': '1,1717495020'}",6.3,14.7,DEV_TO_OCC
1717495022.1258538,"{'21001': '1,1717495021', '11002': '1,1717495021', '21002': '1,1717495020', '11001': '1,1717495021'}",25.2,14.7,DEV_TO_OCC
1717495023.0929205,"{'21001': '1,1717495022', '11002': '1,1717495021', '21002': '1,1717495021', '11001': '1,1717495021'}",2.1,14.7,DEV_TO_OCC
1717495023.1243217,"{'21001': '1,1717495022', '11002': '1,1717495022', '21002': '1,1717495021', '11001': '1,1717495022'}",10.8,14.7,DEV_TO_OCC
1717495024.0145438,"{'21001': '1,1717495023', '11002': '1,1717495022', '21002': '1,1717495022', '11001': '1,1717495022'}",1.9,14.7,DEV_TO_OCC
1717495024.2276506,"{'21001': '1,1717495023', '11002': '1,1717495023', '21002': '1,1717495022', '11001': '1,1717495023'}",5.1,14.7,DEV_TO_OCC
1717495024.938852,"{'21001': '1,1717495024', '11002': '1,1717495023', '21002': '1,1717495023', '11001': '1,1717495023'}",2.6,14.7,DEV_TO_OCC
1717495025.1410577,"{'21001': '1,1717495024', '11002': '1,1717495024', '21002': '1,1717495023', '11001': '1,1717495024'}",6.1,14.7,DEV_TO_OCC
1717495025.2970407,161,4.9,14.7,OCC_TO_CU
1717495025.2978928,162,0.0,14.7,OCC_TO_CU
1717495025.298892,163,0.0,14.7,OCC_TO_CU
1717495025.300125,164,0.0,14.7,OCC_TO_CU
1717495025.8714314,"{'21001': '1,1717495025', '11002': '1,1717495024', '21002': '1,1717495024', '11001': '1,1717495024'}",4.5,14.7,DEV_TO_OCC
1717495026.1648343,"{'21001': '1,1717495025', '11002': '1,1717495025', '21002': '1,1717495024', '11001': '0,1717495025'}",4.2,14.7,DEV_TO_OCC
1717495027.0866306,"{'21001': '0,1717495026', '11002': '1,1717495025', '21002': '0,1717495025', '11001': '0,1717495025'}",2.3,14.7,DEV_TO_OCC
1717495027.1267915,"{'21001': '0,1717495026', '11002': '0,1717495026', '21002': '0,1717495025', '11001': '0,1717495026'}",12.5,14.7,DEV_TO_OCC
1717495027.9057922,"{'21001': '0,1717495027', '11002': '0,1717495026', '21002': '0,1717495026', '11001': '0,1717495026'}",2.5,14.7,DEV_TO_OCC
1717495028.2129421,"{'21001': '0,1717495027', '11002': '0,1717495027', '21002': '0,1717495026', '11001': '0,1717495027'}",4.6,14.7,DEV_TO_OCC
1717495029.0465865,"{'21001': '0,1717495028', '11002': '0,1717495027', '21002': '0,1717495027', '11001': '0,1717495027'}",2.0,14.7,DEV_TO_OCC
1717495029.2571166,"{'21001': '0,1717495028', '11002': '0,1717495028', '21002': '0,1717495027', '11001': '0,1717495028'}",5.5,14.7,DEV_TO_OCC
1717495029.8516638,"{'21001': '0,1717495029', '11002': '0,1717495028', '21002': '0,1717495028', '11001': '0,1717495028'}",2.8,14.7,DEV_TO_OCC
1717495030.1587956,"{'21001': '0,1717495029', '11002': '0,1717495029', '21002': '0,1717495028', '11001': '0,1717495029'}",3.8,14.7,DEV_TO_OCC
1717495031.0807934,"{'21001': '0,1717495030', '11002': '0,1717495029', '21002': '0,1717495029', '11001': '0,1717495029'}",2.4,14.7,DEV_TO_OCC
1717495031.1336477,"{'21001': '0,1717495030', '11002': '0,1717495030', '21002': '0,1717495029', '11001': '0,1717495030'}",11.1,14.7,DEV_TO_OCC
1717495032.001745,"{'21001': '0,1717495031', '11002': '0,1717495030', '21002': '0,1717495030', '11001': '0,1717495030'}",1.9,14.7,DEV_TO_OCC
1717495032.206119,"{'21001': '0,1717495031', '11002': '0,1717495031', '21002': '0,1717495030', '11001': '0,1717495031'}",5.7,14.7,DEV_TO_OCC
1717495032.923549,"{'21001': '0,1717495032', '11002': '0,1717495031', '21002': '0,1717495031', '11001': '0,1717495031'}",2.1,14.7,DEV_TO_OCC
1717495033.2315702,"{'21001': '0,1717495032', '11002': '0,1717495032', '21002': '0,1717495031', '11001': '0,1717495032'}",4.0,14.7,DEV_TO_OCC
1717495033.845777,"{'21001': '0,1717495033', '11002': '0,1717495032', '21002': '0,1717495032', '11001': '0,1717495032'}",10.5,14.7,DEV_TO_OCC
1717495034.1540143,"{'21001': '0,1717495033', '11002': '0,1717495033', '21002': '0,1717495032', '11001': '0,1717495033'}",3.8,14.7,DEV_TO_OCC
1717495034.8693516,"{'21001': '0,1717495034', '11002': '0,1717495033', '21002': '0,1717495033', '11001': '0,1717495033'}",2.5,14.7,DEV_TO_OCC
1717495035.1758797,"{'21001': '0,1717495034', '11002': '0,1717495034', '21002': '0,1717495033', '11001': '0,1717495034'}",3.8,14.7,DEV_TO_OCC
1717495035.3090422,165,6.8,14.7,OCC_TO_CU
1717495035.309866,166,0.0,14.7,OCC_TO_CU
1717495035.310745,167,0.0,14.7,OCC_TO_CU
1717495035.3116565,168,0.0,14.7,OCC_TO_CU
1717495035.994867,"{'21001': '0,1717495035', '11002': '0,1717495034', '21002': '0,1717495034', '11001': '0,1717495034'}",9.4,14.7,DEV_TO_OCC
1717495036.1997032,"{'21001': '0,1717495035', '11002': '0,1717495035', '21002': '0,1717495034', '11001': '1,1717495035'}",9.3,14.7,DEV_TO_OCC
1717495036.917646,"{'21001': '1,1717495036', '11002': '0,1717495035', '21002': '1,1717495035', '11001': '1,1717495035'}",15.1,14.7,DEV_TO_OCC
1717495037.227774,"{'21001': '1,1717495036', '11002': '1,1717495036', '21002': '1,1717495035', '11001': '1,1717495036'}",21.2,14.7,DEV_TO_OCC
1717495037.838425,"{'21001': '1,1717495037', '11002': '1,1717495036', '21002': '1,1717495036', '11001': '1,1717495036'}",3.3,14.7,DEV_TO_OCC
1717495038.2697027,"{'21001': '1,1717495037', '11002': '1,1717495037', '21002': '1,1717495036', '11001': '1,1717495037'}",3.8,14.7,DEV_TO_OCC
1717495038.8716235,"{'21001': '1,1717495038', '11002': '1,1717495037', '21002': '1,1717495037', '11001': '1,1717495037'}",2.6,14.7,DEV_TO_OCC
1717495039.1697817,"{'21001': '1,1717495038', '11002': '1,1717495038', '21002': '1,1717495037', '11001': '1,1717495038'}",5.0,14.7,DEV_TO_OCC
1717495039.989637,"{'21001': '1,1717495039', '11002': '1,1717495038', '21002': '1,1717495038', '11001': '1,1717495038'}",3.2,14.7,DEV_TO_OCC
1717495040.223336,"{'21001': '1,1717495039', '11002': '1,1717495039', '21002': '1,1717495038', '11001': '1,1717495039'}",4.6,14.7,DEV_TO_OCC
1717495040.9109185,"{'21001': '1,1717495040', '11002': '1,1717495039', '21002': '1,1717495039', '11001': '1,1717495039'}",2.8,14.7,DEV_TO_OCC
1717495041.2189338,"{'21001': '1,1717495040', '11002': '1,1717495040', '21002': '1,1717495039', '11001': '1,1717495040'}",18.6,14.7,DEV_TO_OCC
1717495041.8324976,"{'21001': '1,1717495041', '11002': '1,1717495040', '21002': '1,1717495040', '11001': '1,1717495040'}",3.1,14.7,DEV_TO_OCC
1717495042.2416131,"{'21001': '1,1717495041', '11002': '1,1717495041', '21002': '1,1717495040', '11001': '1,1717495041'}",3.3,14.7,DEV_TO_OCC
1717495043.066026,"{'21001': '1,1717495042', '11002': '1,1717495041', '21002': '1,1717495041', '11001': '1,1717495041'}",2.3,14.7,DEV_TO_OCC
1717495043.2751474,"{'21001': '1,1717495042', '11002': '1,1717495042', '21002': '1,1717495041', '11001': '1,1717495042'}",3.7,14.7,DEV_TO_OCC
1717495043.8811638,"{'21001': '1,1717495043', '11002': '1,1717495042', '21002': '1,1717495042', '11001': '1,1717495042'}",2.2,14.7,DEV_TO_OCC
1717495044.1879952,"{'21001': '1,1717495043', '11002': '1,1717495043', '21002': '1,1717495042', '11001': '1,1717495043'}",3.8,14.7,DEV_TO_OCC
1717495044.9041228,"{'21001': '1,1717495044', '11002': '1,1717495043', '21002': '1,1717495043', '11001': '1,1717495043'}",2.4,14.7,DEV_TO_OCC
1717495045.2111845,"{'21001': '1,1717495044', '11002': '1,1717495044', '21002': '1,1717495043', '11001': '1,1717495044'}",3.5,14.7,DEV_TO_OCC
1717495045.322744,169,7.4,14.7,OCC_TO_CU
1717495045.3237655,170,0.0,14.7,OCC_TO_CU
1717495045.3249257,171,100.0,14.7,OCC_TO_CU
1717495045.3259175,172,0.0,14.7,OCC_TO_CU
1717495046.1379247,"{'21001': '1,1717495045', '11002': '1,1717495044', '21002': '1,1717495044', '11001': '1,1717495044'}",6.6,14.7,DEV_TO_OCC
1717495046.145631,"{'21001': '1,1717495045', '11002': '1,1717495045', '21002': '1,1717495044', '11001': '0,1717495045'}",30.0,14.7,DEV_TO_OCC
1717495047.0556595,"{'21001': '0,1717495046', '11002': '1,1717495045', '21002': '0,1717495045', '11001': '0,1717495045'}",2.7,14.8,DEV_TO_OCC
1717495047.1573858,"{'21001': '0,1717495046', '11002': '0,1717495046', '21002': '0,1717495045', '11001': '0,1717495046'}",7.3,14.8,DEV_TO_OCC
1717495047.9774106,"{'21001': '0,1717495047', '11002': '0,1717495046', '21002': '0,1717495046', '11001': '0,1717495046'}",1.6,14.8,DEV_TO_OCC
1717495048.1815534,"{'21001': '0,1717495047', '11002': '0,1717495047', '21002': '0,1717495046', '11001': '0,1717495047'}",4.5,14.8,DEV_TO_OCC
1717495048.8978343,"{'21001': '0,1717495048', '11002': '0,1717495047', '21002': '0,1717495047', '11001': '0,1717495047'}",1.6,14.8,DEV_TO_OCC
1717495049.2050653,"{'21001': '0,1717495048', '11002': '0,1717495048', '21002': '0,1717495047', '11001': '0,1717495048'}",3.8,14.7,DEV_TO_OCC
1717495050.1403894,"{'21001': '0,1717495049', '11002': '0,1717495048', '21002': '0,1717495048', '11001': '0,1717495048'}",4.4,14.7,DEV_TO_OCC
1717495050.1565366,"{'21001': '0,1717495049', '11002': '0,1717495049', '21002': '0,1717495048', '11001': '0,1717495049'}",28.6,14.7,DEV_TO_OCC
1717495051.0615659,"{'21001': '0,1717495050', '11002': '0,1717495049', '21002': '0,1717495049', '11001': '0,1717495049'}",4.1,14.7,DEV_TO_OCC
1717495051.150198,"{'21001': '0,1717495050', '11002': '0,1717495050', '21002': '0,1717495049', '11001': '0,1717495050'}",8.3,14.7,DEV_TO_OCC
1717495051.8678145,"{'21001': '0,1717495051', '11002': '0,1717495050', '21002': '0,1717495050', '11001': '0,1717495050'}",1.6,14.7,DEV_TO_OCC
1717495052.1746407,"{'21001': '0,1717495051', '11002': '0,1717495051', '21002': '0,1717495050', '11001': '0,1717495051'}",3.8,14.7,DEV_TO_OCC
1717495052.891676,"{'21001': '0,1717495052', '11002': '0,1717495051', '21002': '0,1717495051', '11001': '0,1717495051'}",2.7,14.7,DEV_TO_OCC
1717495053.20311,"{'21001': '0,1717495052', '11002': '0,1717495052', '21002': '0,1717495051', '11001': '0,1717495052'}",2.9,14.7,DEV_TO_OCC
1717495054.120858,"{'21001': '0,1717495053', '11002': '0,1717495052', '21002': '0,1717495052', '11001': '0,1717495052'}",8.6,14.6,DEV_TO_OCC
1717495054.1492457,"{'21001': '0,1717495053', '11002': '0,1717495053', '21002': '0,1717495052', '11001': '0,1717495053'}",17.6,14.6,DEV_TO_OCC
1717495054.8372915,"{'21001': '0,1717495054', '11002': '0,1717495053', '21002': '0,1717495053', '11001': '0,1717495053'}",1.6,14.6,DEV_TO_OCC
1717495055.2464569,"{'21001': '0,1717495054', '11002': '0,1717495054', '21002': '0,1717495053', '11001': '0,1717495054'}",7.9,14.6,DEV_TO_OCC
1717495055.3374052,173,5.5,14.6,OCC_TO_CU
1717495055.338409,174,0.0,14.6,OCC_TO_CU
1717495055.339347,175,0.0,14.6,OCC_TO_CU
1717495055.3403568,176,0.0,14.6,OCC_TO_CU
1717495055.963421,"{'21001': '0,1717495055', '11002': '0,1717495054', '21002': '0,1717495054', '11001': '0,1717495054'}",4.8,14.6,DEV_TO_OCC
1717495056.1696718,"{'21001': '0,1717495055', '11002': '0,1717495055', '21002': '0,1717495054', '11001': '1,1717495055'}",6.0,14.6,DEV_TO_OCC
1717495056.885048,"{'21001': '1,1717495056', '11002': '0,1717495055', '21002': '1,1717495055', '11001': '1,1717495055'}",2.1,14.6,DEV_TO_OCC
1717495057.1920898,"{'21001': '1,1717495056', '11002': '1,1717495056', '21002': '1,1717495055', '11001': '1,1717495056'}",3.5,14.6,DEV_TO_OCC
1717495058.1137984,"{'21001': '1,1717495057', '11002': '1,1717495056', '21002': '1,1717495056', '11001': '1,1717495056'}",2.1,14.6,DEV_TO_OCC
1717495058.1510167,"{'21001': '1,1717495057', '11002': '1,1717495057', '21002': '1,1717495056', '11001': '1,1717495057'}",4.9,14.6,DEV_TO_OCC
1717495059.0536091,"{'21001': '1,1717495058', '11002': '1,1717495057', '21002': '1,1717495057', '11001': '1,1717495057'}",1.3,14.6,DEV_TO_OCC
1717495059.1504707,"{'21001': '1,1717495058', '11002': '1,1717495058', '21002': '1,1717495057', '11001': '1,1717495058'}",8.5,14.6,DEV_TO_OCC
1717495059.854409,"{'21001': '1,1717495059', '11002': '1,1717495058', '21002': '1,1717495058', '11001': '1,1717495058'}",2.0,14.6,DEV_TO_OCC
1717495060.2639883,"{'21001': '1,1717495059', '11002': '1,1717495059', '21002': '1,1717495058', '11001': '1,1717495059'}",3.6,14.6,DEV_TO_OCC
1717495060.8792021,"{'21001': '1,1717495060', '11002': '1,1717495059', '21002': '1,1717495059', '11001': '1,1717495059'}",2.0,14.6,DEV_TO_OCC
1717495061.1865876,"{'21001': '1,1717495060', '11002': '1,1717495060', '21002': '1,1717495059', '11001': '1,1717495060'}",3.0,14.6,DEV_TO_OCC
1717495062.1078572,"{'21001': '1,1717495061', '11002': '1,1717495060', '21002': '1,1717495060', '11001': '1,1717495060'}",2.3,14.6,DEV_TO_OCC
1717495062.1559353,"{'21001': '1,1717495061', '11002': '1,1717495061', '21002': '1,1717495060', '11001': '1,1717495061'}",8.9,14.6,DEV_TO_OCC
1717495063.0289404,"{'21001': '1,1717495062', '11002': '1,1717495061', '21002': '1,1717495061', '11001': '1,1717495061'}",2.8,14.6,DEV_TO_OCC
1717495063.2342603,"{'21001': '1,1717495062', '11002': '1,1717495062', '21002': '1,1717495061', '11001': '1,1717495062'}",2.9,14.6,DEV_TO_OCC
1717495063.9507914,"{'21001': '1,1717495063', '11002': '1,1717495062', '21002': '1,1717495062', '11001': '1,1717495062'}",2.4,14.6,DEV_TO_OCC
1717495064.2578404,"{'21001': '1,1717495063', '11002': '1,1717495063', '21002': '1,1717495062', '11001': '1,1717495063'}",2.7,14.6,DEV_TO_OCC
1717495065.1809494,"{'21001': '1,1717495064', '11002': '1,1717495063', '21002': '1,1717495063', '11001': '1,1717495063'}",2.3,14.6,DEV_TO_OCC
1717495065.18188,"{'21001': '1,1717495064', '11002': '1,1717495064', '21002': '1,1717495063', '11001': '1,1717495064'}",0.0,14.6,DEV_TO_OCC
1717495065.349073,177,6.0,14.6,OCC_TO_CU
1717495065.3501036,178,0.0,14.6,OCC_TO_CU
1717495065.3511472,179,0.0,14.6,OCC_TO_CU
1717495065.3523858,180,0.0,14.6,OCC_TO_CU
1717495066.1016922,"{'21001': '1,1717495065', '11002': '1,1717495064', '21002': '1,1717495064', '11001': '1,1717495064'}",2.9,14.7,DEV_TO_OCC
1717495066.160898,"{'21001': '1,1717495065', '11002': '1,1717495065', '21002': '1,1717495064', '11001': '0,1717495065'}",9.7,14.7,DEV_TO_OCC
1717495067.0231948,"{'21001': '0,1717495066', '11002': '1,1717495065', '21002': '0,1717495065', '11001': '0,1717495065'}",8.2,14.6,DEV_TO_OCC
1717495067.2278419,"{'21001': '0,1717495066', '11002': '0,1717495066', '21002': '0,1717495065', '11001': '0,1717495066'}",3.3,14.6,DEV_TO_OCC
1717495067.9445527,"{'21001': '0,1717495067', '11002': '0,1717495066', '21002': '0,1717495066', '11001': '0,1717495066'}",2.9,14.6,DEV_TO_OCC
1717495068.2520945,"{'21001': '0,1717495067', '11002': '0,1717495067', '21002': '0,1717495066', '11001': '0,1717495067'}",2.2,14.6,DEV_TO_OCC
1717495068.9686785,"{'21001': '0,1717495068', '11002': '0,1717495067', '21002': '0,1717495067', '11001': '0,1717495067'}",2.0,14.6,DEV_TO_OCC
1717495069.2751808,"{'21001': '0,1717495068', '11002': '0,1717495068', '21002': '0,1717495067', '11001': '0,1717495068'}",3.8,14.6,DEV_TO_OCC
1717495070.0947597,"{'21001': '0,1717495069', '11002': '0,1717495068', '21002': '0,1717495068', '11001': '0,1717495068'}",2.5,14.6,DEV_TO_OCC
1717495070.1686897,"{'21001': '0,1717495069', '11002': '0,1717495069', '21002': '0,1717495068', '11001': '0,1717495069'}",6.7,14.6,DEV_TO_OCC
1717495071.0159256,"{'21001': '0,1717495070', '11002': '0,1717495069', '21002': '0,1717495069', '11001': '0,1717495069'}",2.3,14.7,DEV_TO_OCC
1717495071.221126,"{'21001': '0,1717495070', '11002': '0,1717495070', '21002': '0,1717495069', '11001': '0,1717495070'}",4.5,14.7,DEV_TO_OCC
