Timestamp,DataTimestamp,CPU Usage (%),Memory Usage (%),Steps
1717495215.5832422,238,0.0,49.9,OCC_TO_CU
1717495215.7071629,238,45.8,50.3,CU_TO_DEV
1717495215.7072377,238,45.8,50.3,CU_TO_DEV
1717495225.585479,241,5.0,49.9,OCC_TO_CU
1717495225.5944688,242,33.3,49.9,OCC_TO_CU
1717495225.712612,242,57.4,50.2,CU_TO_DEV
1717495225.7125478,242,57.4,50.2,CU_TO_DEV
1717495235.5964468,245,3.0,50.0,OCC_TO_CU
1717495235.6008658,246,66.7,50.0,OCC_TO_CU
1717495235.718011,246,57.8,50.3,CU_TO_DEV
1717495235.7179422,246,57.8,50.3,CU_TO_DEV
1717495245.6283994,249,5.1,49.8,OCC_TO_CU
1717495245.6289966,250,100.0,49.8,OCC_TO_CU
1717495245.7232747,250,52.8,50.1,CU_TO_DEV
1717495245.7243638,250,0.0,50.1,CU_TO_DEV
1717495255.6348057,253,3.2,49.8,OCC_TO_CU
1717495255.6836083,254,63.2,50.0,OCC_TO_CU
1717495255.7298315,254,60.0,50.1,CU_TO_DEV
1717495255.7308395,254,0.0,50.1,CU_TO_DEV
1717495265.6492696,257,3.3,49.8,OCC_TO_CU
1717495265.6500385,258,0.0,49.8,OCC_TO_CU
1717495265.7359881,258,56.3,50.2,CU_TO_DEV
1717495265.7375188,258,100.0,50.2,CU_TO_DEV
1717495275.6585383,261,7.3,50.3,OCC_TO_CU
1717495275.6592853,262,0.0,50.3,OCC_TO_CU
1717495275.7447922,262,44.1,50.4,CU_TO_DEV
1717495275.7445471,262,44.1,50.4,CU_TO_DEV
1717495285.677745,265,6.4,50.1,OCC_TO_CU
1717495285.6784348,266,0.0,50.1,OCC_TO_CU
1717495285.7508729,266,57.1,50.3,CU_TO_DEV
1717495285.7507923,266,57.1,50.3,CU_TO_DEV
1717495295.7014575,269,6.1,50.0,OCC_TO_CU
1717495295.7022667,270,0.0,50.0,OCC_TO_CU
1717495295.75664,270,65.0,50.1,CU_TO_DEV
1717495295.7582757,270,0.0,50.1,CU_TO_DEV
1717495305.7233305,273,10.9,50.2,OCC_TO_CU
1717495305.7244651,274,0.0,50.2,OCC_TO_CU
1717495305.7654321,274,0.0,50.3,CU_TO_DEV
1717495305.764595,274,58.8,50.3,CU_TO_DEV
1717495315.7276566,277,7.4,49.9,OCC_TO_CU
1717495315.7286031,278,50.0,49.9,OCC_TO_CU
1717495315.7735138,278,64.7,49.9,CU_TO_DEV
1717495315.7736514,278,64.7,49.9,CU_TO_DEV
1717495325.7286434,281,4.6,49.7,OCC_TO_CU
1717495325.7293484,282,0.0,49.7,OCC_TO_CU
1717495325.7801287,282,70.0,49.9,CU_TO_DEV
1717495325.7804863,282,71.4,49.9,CU_TO_DEV
1717495335.7399247,285,3.3,49.6,OCC_TO_CU
1717495335.755744,286,50.0,49.6,OCC_TO_CU
1717495335.7870564,286,66.7,49.9,CU_TO_DEV
1717495335.7869072,286,66.7,49.9,CU_TO_DEV
1717495345.754209,289,4.2,49.8,OCC_TO_CU
1717495345.7577279,290,0.0,49.8,OCC_TO_CU
1717495345.7951362,290,0.0,49.9,CU_TO_DEV
1717495345.7946208,290,62.5,49.9,CU_TO_DEV
